externalSource,externalId,parentCategory,subCategory
LODGING_STD,4341000-214-1991-00001,숙박,리조트
LODGING_STD,4341000-214-2006-00001,숙박,펜션
LODGING_STD,4341000-214-2006-00004,숙박,펜션
LODGING_STD,4341000-214-2007-00001,숙박,모텔
LODGING_STD,4341000-214-2012-00002,숙박,펜션
LODGING_STD,4341000-201-1990-00001,숙박,모텔
LODGING_STD,4341000-201-1991-00003,숙박,리조트
LODGING_STD,4341000-201-1991-00005,숙박,모텔
LODGING_STD,4341000-201-1992-00002,숙박,리조트
LODGING_STD,4341000-201-1996-00002,숙박,모텔
LODGING_STD,4341000-201-1997-00003,숙박,펜션
LODGING_STD,4341000-201-1997-00004,숙박,펜션
LODGING_STD,4341000-201-1998-00001,숙박,호텔
LODGING_STD,4341000-201-1998-00003,숙박,호텔
LODGING_STD,4341000-201-1999-00003,숙박,모텔
LODGING_STD,4341000-201-2000-00001,숙박,펜션
LODGING_STD,4341000-201-2001-00002,숙박,모텔
LODGING_STD,4341000-201-2002-00001,숙박,호텔
LODGING_STD,4341000-201-2002-00002,숙박,펜션
LODGING_STD,4341000-201-2005-00005,숙박,리조트
LODGING_STD,4341000-201-2006-00001,숙박,모텔
LODGING_STD,4341000-214-2021-00006,숙박,펜션
LODGING_STD,4341000-214-2021-00008,숙박,펜션
LODGING_STD,4341000-214-2021-00010,숙박,펜션
LODGING_STD,4341000-214-2021-00012,숙박,펜션
LODGING_STD,4341000-214-2021-00013,숙박,펜션
LODGING_STD,4341000-214-2015-00002,숙박,펜션
LODGING_STD,4341000-214-2016-00001,숙박,펜션
LODGING_STD,4341000-214-2016-00002,숙박,펜션
LODGING_STD,4341000-214-2016-00003,숙박,펜션
LODGING_STD,4341000-214-2017-00001,숙박,펜션
LODGING_STD,4341000-214-2017-00002,숙박,펜션
LODGING_STD,4351000-201-2022-00001,숙박,호텔
LODGING_STD,4351000-201-2022-00002,숙박,모텔
LODGING_STD,4351000-201-2023-00001,숙박,펜션
LODGING_STD,4351000-214-1993-00001,숙박,호텔
LODGING_STD,4351000-214-1996-00001,숙박,펜션
LODGING_STD,4351000-214-1997-00002,숙박,리조트
LODGING_STD,4351000-214-2000-00001,숙박,모텔
LODGING_STD,4351000-214-2001-00002,숙박,모텔
LODGING_STD,4351000-214-2002-00003,숙박,펜션
LODGING_STD,4351000-214-2002-00004,숙박,펜션
LODGING_STD,4351000-214-2003-00002,숙박,모텔
LODGING_STD,4351000-214-2003-00004,숙박,모텔
LODGING_STD,4351000-214-2003-00007,숙박,펜션
LODGING_STD,4351000-214-2003-00011,숙박,펜션
LODGING_STD,4351000-214-2003-00012,숙박,펜션
LODGING_STD,4351000-214-2004-00004,숙박,펜션
LODGING_STD,4351000-214-2004-00005,숙박,모텔
LODGING_STD,4351000-214-2004-00006,숙박,모텔
LODGING_STD,4351000-214-2004-00008,숙박,모텔
LODGING_STD,4351000-214-2004-00009,숙박,모텔
LODGING_STD,4351000-201-2023-00002,숙박,펜션
LODGING_STD,4351000-201-2023-00006,숙박,펜션
LODGING_STD,4351000-201-2024-00001,숙박,게스트하우스
LODGING_STD,4351000-201-2024-00002,숙박,펜션
LODGING_STD,4351000-201-2025-00001,숙박,호텔
LODGING_STD,4351000-201-2025-00003,숙박,펜션
LODGING_STD,4351000-201-2025-00005,숙박,리조트
LODGING_STD,4351000-214-1983-00001,숙박,펜션
LODGING_STD,4351000-214-1984-00001,숙박,모텔
LODGING_STD,4351000-214-2007-00005,숙박,리조트
LODGING_STD,4351000-214-2007-00007,숙박,펜션
LODGING_STD,4351000-214-2007-00008,숙박,펜션
LODGING_STD,4351000-214-2007-00010,숙박,펜션
LODGING_STD,4351000-214-2008-00001,숙박,게스트하우스
LODGING_STD,4351000-214-2008-00002,숙박,펜션
LODGING_STD,4351000-214-2008-00004,숙박,펜션
LODGING_STD,4351000-214-2008-00005,숙박,펜션
LODGING_STD,4351000-214-2009-00001,숙박,모텔
LODGING_STD,4351000-214-2009-00003,숙박,펜션
LODGING_STD,4351000-214-2010-00002,숙박,펜션
LODGING_STD,4351000-214-2004-00012,숙박,펜션
LODGING_STD,4351000-214-2004-00015,숙박,모텔
LODGING_STD,4351000-214-2004-00017,숙박,펜션
LODGING_STD,4351000-214-2004-00018,숙박,모텔
LODGING_STD,4351000-214-2004-00022,숙박,펜션
LODGING_STD,4351000-214-2004-00023,숙박,모텔
LODGING_STD,4351000-214-2004-00024,숙박,펜션
LODGING_STD,4351000-214-2005-00001,숙박,모텔
LODGING_STD,4351000-214-2005-00002,숙박,모텔
LODGING_STD,4351000-214-2006-00001,숙박,펜션
LODGING_STD,4351000-214-2006-00004,숙박,펜션
LODGING_STD,4351000-214-2006-00006,숙박,펜션
LODGING_STD,4351000-214-2006-00007,숙박,펜션
LODGING_STD,4351000-214-2006-00009,숙박,펜션
LODGING_STD,4351000-214-2006-00010,숙박,모텔
LODGING_STD,4351000-214-2006-00012,숙박,펜션
LODGING_STD,4351000-214-2006-00015,숙박,모텔
LODGING_STD,4351000-214-2007-00004,숙박,펜션
LODGING_STD,4351000-214-2012-00003,숙박,펜션
LODGING_STD,4351000-214-2013-00004,숙박,펜션
LODGING_STD,4351000-214-2014-00001,숙박,모텔
LODGING_STD,4351000-214-2014-00002,액티비티,캠핑/글램핑
LODGING_STD,4351000-214-2014-00004,숙박,펜션
LODGING_STD,4351000-214-2014-00005,숙박,펜션
LODGING_STD,4351000-214-2014-00008,숙박,모텔
LODGING_STD,4351000-214-2014-00009,숙박,펜션
LODGING_STD,4351000-214-2014-00010,숙박,펜션
LODGING_STD,4351000-214-2015-00005,숙박,펜션
LODGING_STD,4351000-214-2015-00006,숙박,리조트
LODGING_STD,4351000-214-2015-00007,숙박,펜션
LODGING_STD,4351000-214-2015-00009,숙박,펜션
LODGING_STD,4351000-214-2016-00001,숙박,펜션
LODGING_STD,4351000-214-2017-00001,숙박,펜션
LODGING_STD,4351000-214-2017-00002,숙박,펜션
LODGING_STD,4351000-214-2017-00003,숙박,모텔
LODGING_STD,4351000-214-2017-00005,숙박,펜션
LODGING_STD,4351000-214-2010-00006,숙박,모텔
LODGING_STD,4351000-214-2010-00007,숙박,펜션
LODGING_STD,4351000-214-2010-00008,숙박,펜션
LODGING_STD,4351000-214-2010-00009,숙박,펜션
LODGING_STD,4351000-214-2011-00003,숙박,펜션
LODGING_STD,4351000-214-2011-00004,숙박,펜션
LODGING_STD,4351000-214-2011-00005,숙박,펜션
LODGING_STD,4351000-214-2019-00006,숙박,리조트
LODGING_STD,4351000-214-2020-00001,숙박,펜션
LODGING_STD,4351000-214-2020-00002,숙박,펜션
LODGING_STD,4351000-214-2020-00004,숙박,호텔
LODGING_STD,4351000-214-2020-00005,숙박,펜션
LODGING_STD,4351000-214-2020-00008,숙박,펜션
LODGING_STD,4351000-214-2020-00010,숙박,펜션
LODGING_STD,4351000-214-2020-00011,숙박,펜션
LODGING_STD,4351000-214-2020-00012,숙박,펜션
LODGING_STD,4351000-214-2021-00003,숙박,펜션
LODGING_STD,4351000-214-2021-00005,숙박,호텔
LODGING_STD,4351000-214-2021-00007,숙박,펜션
LODGING_STD,4351000-214-2021-00011,숙박,게스트하우스
LODGING_STD,4351000-214-2021-00012,숙박,펜션
LODGING_STD,4351000-214-2021-00013,숙박,호텔
LODGING_STD,4351000-214-2021-00014,숙박,호텔
LODGING_STD,4351000-214-2021-00015,숙박,펜션
LODGING_STD,4351000-214-2017-00006,숙박,펜션
LODGING_STD,4351000-214-2017-00008,숙박,펜션
LODGING_STD,4351000-214-2017-00009,숙박,펜션
LODGING_STD,4351000-214-2017-00010,숙박,펜션
LODGING_STD,4351000-214-2018-00001,숙박,펜션
LODGING_STD,4351000-214-2018-00002,숙박,펜션
LODGING_STD,4351000-214-2018-00004,숙박,펜션
LODGING_STD,4351000-214-2018-00005,숙박,펜션
LODGING_STD,4351000-214-2018-00009,숙박,펜션
LODGING_STD,4351000-214-2018-00014,숙박,펜션
LODGING_STD,4351000-214-2018-00017,숙박,펜션
LODGING_STD,4351000-214-2018-00018,숙박,펜션
LODGING_STD,4351000-214-2018-00019,숙박,펜션
LODGING_STD,4351000-214-2018-00020,숙박,펜션
LODGING_STD,4351000-214-2019-00001,숙박,펜션
LODGING_STD,4351000-214-2019-00002,숙박,펜션
LODGING_STD,4351000-214-2019-00003,숙박,펜션
LODGING_STD,4351000-214-2019-00005,숙박,펜션
LODGING_STD,4351000-214-2022-00003,숙박,펜션
LODGING_STD,4351000-214-2022-00004,숙박,펜션
LODGING_STD,4351000-214-2023-00004,숙박,펜션
LODGING_STD,4351000-214-2023-00005,숙박,펜션
LODGING_STD,4351000-214-2023-00007,숙박,리조트
LODGING_STD,4351000-214-2023-00009,숙박,펜션
LODGING_STD,4351000-214-2023-00010,숙박,펜션
LODGING_STD,4351000-214-2023-00015,숙박,리조트
LODGING_STD,4351000-214-2021-00018,숙박,펜션
LODGING_STD,4351000-214-2021-00020,숙박,호텔
LODGING_STD,4351000-214-2022-00001,숙박,펜션
LODGING_STD,4351000-214-2025-00012,숙박,리조트
LODGING_STD,4351000-214-2025-00013,숙박,펜션
LODGING_STD,4351000-214-2024-00001,숙박,호텔
LODGING_STD,4351000-214-2024-00003,숙박,펜션
LODGING_STD,4351000-214-2024-00004,숙박,펜션
LODGING_STD,4351000-214-2024-00010,숙박,호텔
LODGING_STD,4351000-214-2024-00013,숙박,호텔
LODGING_STD,4351000-214-2025-00002,숙박,호텔
LODGING_STD,4351000-214-2025-00004,숙박,펜션
LODGING_STD,4351000-214-2025-00005,숙박,펜션
LODGING_STD,4351000-214-2025-00006,숙박,펜션
LODGING_STD,4351000-214-2022-00002,숙박,펜션
LODGING_STD,4351000-201-1969-00001,숙박,모텔
LODGING_STD,4351000-201-1969-00002,숙박,모텔
LODGING_STD,4351000-201-1974-00001,숙박,모텔
LODGING_STD,4351000-201-1976-00001,숙박,호텔
LODGING_STD,4351000-201-1981-00002,숙박,모텔
LODGING_STD,4351000-201-1983-00005,숙박,모텔
LODGING_STD,4351000-201-1983-00007,숙박,모텔
LODGING_STD,4351000-201-1985-00003,숙박,모텔
LODGING_STD,4351000-201-1989-00002,숙박,모텔
LODGING_STD,4351000-201-1989-00004,숙박,호텔
LODGING_STD,4351000-201-1991-00001,숙박,모텔
LODGING_STD,4351000-201-1995-00001,숙박,모텔
LODGING_STD,4351000-201-1996-00001,숙박,게스트하우스
LODGING_STD,4351000-201-1996-00003,숙박,모텔
LODGING_STD,4351000-201-1997-00006,숙박,리조트
LODGING_STD,4351000-201-2005-00005,숙박,모텔
LODGING_STD,4351000-201-2006-00018,숙박,모텔
LODGING_STD,4351000-201-2006-00024,숙박,호텔
LODGING_STD,4351000-201-2007-00006,숙박,펜션
LODGING_STD,4351000-201-2007-00017,숙박,호텔
LODGING_STD,4351000-201-2007-00018,숙박,리조트
LODGING_STD,4351000-201-2009-00001,숙박,호텔
LODGING_STD,4351000-201-2010-00011,숙박,펜션
LODGING_STD,4351000-201-2013-00002,숙박,펜션
LODGING_STD,4351000-201-1997-00011,숙박,펜션
LODGING_STD,4351000-201-1998-00001,숙박,펜션
LODGING_STD,4351000-201-1998-00004,숙박,모텔
LODGING_STD,4351000-201-1998-00005,숙박,모텔
LODGING_STD,4351000-201-1998-00007,숙박,모텔
LODGING_STD,4351000-201-1998-00008,숙박,게스트하우스
LODGING_STD,4351000-201-1999-00001,숙박,호텔
LODGING_STD,4351000-201-1999-00007,숙박,호텔
LODGING_STD,4351000-201-1999-00008,숙박,모텔
LODGING_STD,4351000-201-1999-00009,숙박,호텔
LODGING_STD,4351000-201-1999-00010,숙박,모텔
LODGING_STD,4351000-201-2001-00003,숙박,펜션
LODGING_STD,4351000-201-2001-00004,숙박,모텔
LODGING_STD,4351000-201-2001-00007,숙박,모텔
LODGING_STD,4351000-201-2002-00003,숙박,호텔
LODGING_STD,4351000-201-2003-00003,숙박,게스트하우스
LODGING_STD,4351000-201-2003-00010,숙박,모텔
LODGING_STD,4351000-201-2003-00018,숙박,리조트
LODGING_STD,4351000-201-2003-00023,숙박,모텔
LODGING_STD,4351000-201-2004-00002,숙박,모텔
LODGING_STD,4351000-201-2004-00005,숙박,모텔
LODGING_STD,4351000-201-2017-00002,숙박,펜션
LODGING_STD,4351000-201-2017-00004,숙박,펜션
LODGING_STD,4351000-201-2018-00006,숙박,모텔
LODGING_STD,4351000-201-2018-00007,숙박,펜션
LODGING_STD,4351000-201-2019-00002,숙박,펜션
LODGING_STD,4351000-201-2019-00003,숙박,호텔
LODGING_STD,4351000-201-2019-00004,숙박,펜션
LODGING_STD,4351000-201-2019-00006,숙박,펜션
LODGING_STD,4351000-201-2020-00003,숙박,리조트
LODGING_STD,4351000-201-2020-00004,숙박,모텔
LODGING_STD,4351000-201-2020-00006,숙박,게스트하우스
LODGING_STD,4351000-201-2004-00008,숙박,게스트하우스
LODGING_STD,4351000-201-2004-00012,숙박,모텔
LODGING_STD,4351000-201-2004-00020,숙박,펜션
LODGING_STD,4351000-201-2004-00022,숙박,모텔
LODGING_STD,4351000-201-2004-00026,숙박,호텔
LODGING_STD,4351000-201-2004-00027,숙박,호텔
LODGING_STD,4351000-201-2004-00028,숙박,모텔
LODGING_STD,4351000-201-2004-00040,숙박,게스트하우스
LODGING_STD,4351000-214-2026-00011,숙박,호텔
LODGING_STD,4351000-201-2020-00007,숙박,리조트
LODGING_STD,4351000-201-2020-00008,숙박,모텔
LODGING_STD,4351000-201-2021-00001,숙박,모텔
LODGING_STD,4351000-201-2021-00002,숙박,펜션
LODGING_STD,4351000-214-2026-00003,숙박,펜션
LODGING_STD,4351000-201-2025-00002,숙박,호텔
LODGING_STD,4351000-214-2026-00002,숙박,호텔
LODGING_STD,4351000-201-2001-00008,숙박,호텔
LODGING_STD,4351000-201-2016-00005,숙박,호텔
LODGING_STD,4351000-214-2003-00001,숙박,펜션
LODGING_STD,4351000-214-2006-00005,숙박,펜션
LODGING_STD,4351000-214-2012-00001,숙박,펜션
LODGING_STD,4351000-201-2016-00004,숙박,모텔
LODGING_STD,4351000-201-2026-00001,숙박,리조트
LODGING_STD,4351000-214-2012-00002,숙박,모텔
LODGING_STD,4351000-214-2021-00017,숙박,펜션
LODGING_STD,4351000-201-2016-00001,숙박,호텔
LODGING_STD,4351000-201-2019-00005,숙박,모텔
LODGING_STD,4351000-201-2020-00005,숙박,게스트하우스
LODGING_STD,4351000-201-2022-00004,숙박,펜션
LODGING_STD,4351000-214-2018-00016,숙박,펜션
LODGING_STD,4351000-201-2024-00004,숙박,펜션
LODGING_STD,4351000-214-1983-00002,숙박,모텔
LODGING_STD,4351000-214-1995-00001,숙박,펜션
LODGING_STD,4351000-214-2001-00003,숙박,모텔
LODGING_STD,4351000-214-2003-00003,숙박,펜션
LODGING_STD,4351000-214-2004-00001,숙박,펜션
LODGING_STD,4351000-214-2004-00011,숙박,모텔
LODGING_STD,4351000-214-2004-00014,숙박,모텔
LODGING_STD,4351000-214-2004-00020,숙박,펜션
LODGING_STD,4351000-214-2006-00008,숙박,펜션
LODGING_STD,4351000-214-2007-00003,숙박,펜션
LODGING_STD,4351000-201-2003-00024,숙박,호텔
LODGING_STD,4351000-201-2004-00023,숙박,호텔
LODGING_STD,4351000-201-2005-00006,숙박,호텔
LODGING_STD,4351000-201-2007-00016,숙박,호텔
LODGING_STD,4351000-214-2021-00022,숙박,펜션
LODGING_STD,4351000-214-2022-00007,숙박,펜션
LODGING_STD,4351000-214-2023-00006,숙박,펜션
LODGING_STD,4351000-214-2024-00005,숙박,펜션
LODGING_STD,4351000-214-2008-00003,숙박,펜션
LODGING_STD,4351000-214-2010-00001,숙박,펜션
LODGING_STD,4351000-214-2011-00002,숙박,펜션
LODGING_STD,4351000-214-2013-00003,숙박,펜션
LODGING_STD,4351000-214-2014-00007,숙박,펜션
LODGING_STD,4351000-214-2015-00004,숙박,모텔
LODGING_STD,4351000-214-2016-00002,숙박,펜션
LODGING_STD,4351000-214-2017-00007,숙박,펜션
LODGING_STD,4351000-214-2018-00003,숙박,펜션
LODGING_STD,4351000-214-2026-00006,숙박,펜션
LODGING_STD,4351000-214-2026-00007,숙박,펜션
LODGING_STD,4351000-214-2026-00010,숙박,호텔
LODGING_STD,4351000-201-2026-00003,숙박,펜션
LODGING_STD,4351000-201-2026-00002,숙박,펜션
LODGING_STD,4351000-201-1974-00003,숙박,모텔
LODGING_STD,4351000-201-1984-00001,숙박,호텔
LODGING_STD,4351000-201-1995-00003,숙박,모텔
LODGING_STD,4351000-201-1997-00012,숙박,모텔
LODGING_STD,4351000-201-1998-00014,숙박,모텔
LODGING_STD,4351000-201-2000-00008,숙박,호텔
LODGING_STD,4351000-201-2002-00008,숙박,호텔
LODGING_STD,4351000-214-2021-00002,숙박,게스트하우스
LODGING_STD,4390000-201-2010-00003,숙박,호텔
LODGING_STD,4390000-201-2012-00002,숙박,모텔
LODGING_STD,4390000-201-2014-00001,숙박,호텔
LODGING_STD,4390000-201-2015-00003,숙박,호텔
LODGING_STD,4390000-201-2017-00003,숙박,모텔
LODGING_STD,4390000-201-2019-00002,숙박,호텔
LODGING_STD,4390000-201-2025-00001,숙박,호텔
LODGING_STD,4390000-201-1979-00005,숙박,모텔
LODGING_STD,4390000-201-1983-00001,숙박,호텔
LODGING_STD,4390000-201-2019-00005,숙박,호텔
LODGING_STD,4390000-201-1979-00006,숙박,모텔
LODGING_STD,4390000-201-1988-00001,숙박,호텔
LODGING_STD,4390000-201-1994-00011,숙박,호텔
LODGING_STD,4390000-201-1996-00001,숙박,모텔
LODGING_STD,4390000-201-2000-00007,숙박,호텔
LODGING_STD,4390000-201-2003-00004,숙박,호텔
LODGING_STD,4390000-201-2004-00002,숙박,호텔
LODGING_STD,4390000-201-2012-00001,숙박,모텔
LODGING_STD,4390000-201-2016-00001,숙박,모텔
LODGING_STD,4390000-201-1990-00007,숙박,호텔
LODGING_STD,4390000-201-1991-00003,숙박,호텔
LODGING_STD,4390000-201-1994-00006,숙박,모텔
LODGING_STD,4390000-201-1998-00003,숙박,모텔
LODGING_STD,4390000-201-2000-00004,숙박,모텔
LODGING_STD,4390000-201-2000-00013,숙박,모텔
LODGING_STD,4390000-201-2002-00009,숙박,모텔
LODGING_STD,4390000-201-2003-00013,숙박,호텔
LODGING_STD,4390000-201-2004-00008,숙박,호텔
LODGING_STD,4390000-201-1988-00002,숙박,호텔
LODGING_STD,4390000-214-1993-00001,숙박,리조트
LODGING_STD,4390000-214-1997-00001,숙박,리조트
LODGING_STD,4390000-214-2001-00001,숙박,리조트
LODGING_STD,4390000-201-2014-00002,숙박,호텔
LODGING_STD,4390000-201-2014-00004,숙박,모텔
LODGING_STD,4390000-201-2015-00001,숙박,모텔
LODGING_STD,4390000-201-2015-00002,숙박,호텔
LODGING_STD,4390000-201-2015-00004,숙박,모텔
LODGING_STD,4390000-201-1999-00008,숙박,호텔
LODGING_STD,4390000-201-2000-00002,숙박,호텔
LODGING_STD,4390000-201-2000-00003,숙박,호텔
LODGING_STD,4390000-201-2000-00005,숙박,모텔
LODGING_STD,4390000-201-2000-00006,숙박,모텔
LODGING_STD,4390000-201-2000-00008,숙박,모텔
LODGING_STD,4390000-201-2000-00010,숙박,모텔
LODGING_STD,4390000-201-2000-00017,숙박,모텔
LODGING_STD,4390000-201-2001-00003,숙박,모텔
LODGING_STD,4390000-201-1994-00001,숙박,호텔
LODGING_STD,4390000-201-1994-00003,숙박,모텔
LODGING_STD,4390000-201-1994-00005,숙박,모텔
LODGING_STD,4390000-201-1994-00010,숙박,모텔
LODGING_STD,4390000-201-2006-00004,숙박,모텔
LODGING_STD,4390000-201-2007-00002,숙박,모텔
LODGING_STD,4390000-201-2009-00002,숙박,모텔
LODGING_STD,4390000-201-2010-00002,숙박,모텔
LODGING_STD,4390000-201-2010-00004,숙박,모텔
LODGING_STD,4390000-201-2011-00001,숙박,모텔
LODGING_STD,4390000-201-2013-00002,숙박,호텔
LODGING_STD,4390000-201-2013-00003,숙박,모텔
LODGING_STD,4390000-201-2001-00004,숙박,호텔
LODGING_STD,4390000-201-2002-00001,숙박,모텔
LODGING_STD,4390000-201-2002-00002,숙박,호텔
LODGING_STD,4390000-201-2002-00004,숙박,호텔
LODGING_STD,4390000-201-2002-00007,숙박,모텔
LODGING_STD,4390000-201-2003-00002,숙박,모텔
LODGING_STD,4390000-201-2003-00005,숙박,모텔
LODGING_STD,4390000-201-2003-00006,숙박,호텔
LODGING_STD,4390000-201-2016-00005,숙박,모텔
LODGING_STD,4390000-201-2017-00001,숙박,호텔
LODGING_STD,4390000-201-2017-00002,숙박,모텔
LODGING_STD,4390000-201-2017-00004,숙박,모텔
LODGING_STD,4390000-201-2017-00006,숙박,호텔
LODGING_STD,4390000-201-2018-00003,숙박,모텔
LODGING_STD,4390000-201-2019-00003,숙박,모텔
LODGING_STD,4390000-201-2019-00004,숙박,호텔
LODGING_STD,4390000-201-2020-00001,숙박,호텔
LODGING_STD,4390000-201-2022-00001,숙박,호텔
LODGING_STD,4390000-201-2023-00001,숙박,호텔
LODGING_STD,4390000-201-2025-00002,숙박,모텔
LODGING_STD,4390000-214-2023-00002,숙박,펜션
LODGING_STD,4390000-201-1969-00001,숙박,모텔
LODGING_STD,4390000-201-1969-00002,숙박,모텔
LODGING_STD,4390000-201-1974-00001,숙박,모텔
LODGING_STD,4390000-201-1977-00001,숙박,모텔
LODGING_STD,4390000-201-1978-00001,숙박,모텔
LODGING_STD,4390000-201-1981-00004,숙박,호텔
LODGING_STD,4390000-201-1982-00002,숙박,모텔
LODGING_STD,4390000-201-1982-00007,숙박,모텔
LODGING_STD,4390000-201-1982-00008,숙박,모텔
LODGING_STD,4390000-201-1982-00009,숙박,모텔
LODGING_STD,4390000-201-1984-00002,숙박,모텔
LODGING_STD,4390000-201-1985-00001,숙박,호텔
LODGING_STD,4390000-201-1985-00002,숙박,모텔
LODGING_STD,4390000-201-1985-00004,숙박,모텔
LODGING_STD,4390000-201-1986-00003,숙박,모텔
LODGING_STD,4390000-201-1988-00004,숙박,모텔
LODGING_STD,4390000-201-1990-00001,숙박,호텔
LODGING_STD,4390000-201-1994-00014,숙박,호텔
LODGING_STD,4390000-201-1994-00016,숙박,모텔
LODGING_STD,4390000-201-1994-00019,숙박,모텔
LODGING_STD,4390000-201-1990-00002,숙박,리조트
LODGING_STD,4390000-201-1990-00003,숙박,호텔
LODGING_STD,4390000-201-1990-00005,숙박,펜션
LODGING_STD,4390000-201-1990-00009,숙박,모텔
LODGING_STD,4390000-201-1990-00011,숙박,모텔
LODGING_STD,4390000-201-1990-00013,숙박,모텔
LODGING_STD,4390000-201-1990-00014,숙박,모텔
LODGING_STD,4390000-201-1991-00002,숙박,호텔
LODGING_STD,4390000-201-1993-00002,숙박,모텔
LODGING_STD,4390000-201-2003-00008,숙박,호텔
LODGING_STD,4390000-201-2003-00009,숙박,호텔
LODGING_STD,4390000-201-2003-00014,숙박,호텔
LODGING_STD,4390000-201-2003-00015,숙박,모텔
